1966755.56750872 571259.859325278 0
1966727.86643761 571256.728191826 0
1966756.12152444 571256.088845681 0
1966751.99945455 571267.410012113 0
1966727.97252812 571267.967037891 0
1966752.48619931 571270.802991651 0
1966727.98589965 571271.08800213 0
1966752.78024633 571274.005951447 0
1966728.09762007 571274.490932253 0
1966706.28930036 571279.956692529 0
1966696.53616682 571310.701252929 0
1966709.32975918 571280.319460463 0
1966699.56808877 571311.077524768 0
1966712.37177421 571280.685914738 0
1966702.23076147 571313.058675665 0
1966716.5593418 571281.420292509 0
1966705.26653095 571312.580206261 0
1966693.31676243 571311.507903365 0
1966703.25211313 571279.920861455 0
1966689.96998277 571309.650240094 0
1966698.96051831 571279.165263948 0
1966686.92396782 571309.382824417 0
1966695.91068714 571278.887808862 0
1966684.33824967 571308.648928917 0
1966692.09945031 571279.08697763 0
1966680.73517496 571308.46663755 0
1966689.16288368 571277.970921214 0
1966692.70484235 571206.812816348 0
1966695.63328684 571206.369380757 0
1966698.5623157 571206.365820354 0
1966701.81121573 571206.466323459 0
1966680.29799985 571151.695573826 0
1966678.08843479 571154.017455756 0
1966683.1498602 571151.063736721 0
1966685.99538357 571150.327409428 0
