x,y,heading,speed,accel,angvel,time
620623.513786,3347853.31093,0.852714343134,-0.531382535196,-0.521861864835,-0.00057478902629,28452.5
620623.475198,3347853.2828,0.860046843909,-0.584876529097,-0.52542054374,0.00029804725357,28452.6
620623.50867,3347853.30564,0.860498556743,-0.526120288891,-0.497362986034,-0.00080042730078,28452.7
620623.479934,3347853.27354,0.861191262682,-0.579514924426,-0.506305776398,0.00178211649453,28452.8
620623.509042,3347853.27415,0.856576344342,-0.539018180544,-0.526474069169,-0.0010554313667,28452.9
620623.486394,3347853.23596,0.853594643729,-0.600242349244,-0.550754175716,-0.000405137937414,28453.0
620623.510636,3347853.26338,0.864843960466,-0.549436265397,-0.539758466276,-0.000522429395594,28453.1
620623.485577,3347853.23157,0.865583959872,-0.593942338243,-0.517730743362,-0.000842393725244,28453.2
620623.495958,3347853.27402,0.893125280154,-0.545970954943,-0.51201307543,0.000315450342735,28453.3
620623.467356,3347853.23619,0.89160409137,-0.608604389672,-0.539453497446,-0.000192878719188,28453.4
620623.489169,3347853.26062,0.905744768914,-0.550062520324,-0.507698892927,-0.00220804193092,28453.5
620623.454409,3347853.23406,0.914519487845,-0.595195744897,-0.492651664455,-0.00114877878679,28453.6
620623.487274,3347853.24836,0.913835366059,-0.550612498452,-0.514910488976,-0.000562422268658,28453.7
620623.466497,3347853.2036,0.908922473662,-0.603590541136,-0.520004159251,-0.000463583033641,28453.8
620623.482666,3347853.22428,0.930725424879,-0.542653384222,-0.493086813701,-0.000382029840769,28453.9
620623.464494,3347853.1807,0.926104522993,-0.595242603796,-0.502984424838,0.00145052563433,28454.0
620623.493455,3347853.20122,0.935919899826,-0.537685658933,-0.501525844443,-0.000872444275619,28454.1
620623.471611,3347853.16423,0.934599387801,-0.587838243376,-0.501525844443,-0.00128361633508,28454.2
620623.501324,3347853.15328,0.931452845114,-0.548131073584,-0.52096907154,-0.0010404245793,28454.3
620623.488452,3347853.09842,0.918499465217,-0.591392990147,-0.503003375958,-0.00180805818163,28454.4
620623.521497,3347853.10434,0.923464824115,-0.534981847057,-0.479320485724,0.000878857876052,28454.5
620623.502289,3347853.0518,0.915703827094,-0.595052312419,-0.513818518164,-0.00188816368823,28454.6
620623.534021,3347853.05218,0.914283315336,-0.54430403304,-0.509710566144,0.00174724653312,28454.7
620623.516932,3347852.99682,0.90200825537,-0.587764976785,-0.49422476705,-0.000226782709933,28454.8
620623.561604,3347852.98462,0.889866769027,-0.535486990654,-0.494793317166,0.00125700305148,28454.9
620623.543647,3347852.92809,0.878617569036,-0.594909494989,-0.526031705998,-0.000241721272985,28455.0
620623.574418,3347852.92071,0.875105791823,-0.540676677503,-0.519705351674,-0.000252137420923,28455.1
620623.555163,3347852.86315,0.862377754956,-0.584508110629,-0.50200395211,0.000517643119072,28455.2
620623.583306,3347852.87586,0.870388752371,-0.532963018545,-0.491479400507,-0.000307369251151,28455.3
620623.562882,3347852.81685,0.857996475231,-0.584759497624,-0.501689843577,-0.000692892592274,28455.4
